time	V(vout)
1.061396346502824e+00	4.138045e+00
1.080547661851343e+00	3.413136e+00
1.106138984522162e+00	1.845585e+00
1.128415330586832e+00	8.559479e-02
1.148299701292532e+00	-1.696514e+00
1.168473715279192e+00	-3.521036e+00
1.194067571151718e+00	-5.590787e+00
1.222512527867873e+00	-7.360962e+00
1.244661614591675e+00	-8.182687e+00
1.263351700045513e+00	-8.355624e+00
1.282986047906872e+00	-8.018183e+00
1.302507440860456e+00	-7.176080e+00
1.329360619752635e+00	-5.383972e+00
1.358050034916586e+00	-2.998332e+00
1.377806057825577e+00	-1.204248e+00
1.395700042292325e+00	3.916320e-01
1.413957082807116e+00	1.846818e+00
1.433732814313981e+00	3.077068e+00
1.459949979339179e+00	4.104837e+00
1.479922520799245e+00	4.342465e+00
1.500680561703540e+00	4.002872e+00
1.519786694169812e+00	3.180279e+00
1.547060750592837e+00	1.377643e+00
1.569016388831720e+00	-4.303184e-01
1.591723076212755e+00	-2.490528e+00
1.612644726120606e+00	-4.323610e+00
1.640952449400364e+00	-6.400428e+00
1.670118182418028e+00	-7.878800e+00
1.690562987918709e+00	-8.343819e+00
1.708956054707563e+00	-8.244063e+00
1.727679027803169e+00	-7.651539e+00
1.751484427092596e+00	-6.308918e+00
1.778989847986377e+00	-4.209943e+00
1.802567229881557e+00	-2.125299e+00
1.821099146712969e+00	-4.346921e-01
1.839041403781068e+00	1.102916e+00
1.857138939202093e+00	2.415471e+00
1.880494195521843e+00	3.651827e+00
1.902296758621245e+00	4.279260e+00
1.921079071143051e+00	4.313234e+00
1.940397341346884e+00	3.831505e+00
1.962180586002438e+00	2.812862e+00
1.972728920021033e+00	2.149016e+00
1.978903331962811e+00	1.689830e+00
1.987651176116444e+00	9.769918e-01
2.000000000000000e+00	-8.298013e-02
2.000000000100000e+00	-8.298015e-02
2.000000000300000e+00	-8.298016e-02
2.000000000452844e+00	-8.298018e-02
2.000000000605131e+00	-8.298019e-02
2.000000000828908e+00	-8.298022e-02
2.000000001000000e+00	-8.298023e-02
2.000000001079546e+00	-8.298024e-02
2.000000001185608e+00	-8.298025e-02
2.000000001397582e+00	-8.298026e-02
2.000000001821529e+00	-8.298028e-02
2.000000002399068e+00	-8.298029e-02
2.000000003162152e+00	-8.298028e-02
2.000000004126781e+00	-8.298029e-02
2.000000005415611e+00	-8.298066e-02
2.000000007061701e+00	-8.298258e-02
2.000000008998730e+00	-8.298872e-02
2.000000011106459e+00	-8.300284e-02
2.000000013244942e+00	-8.302959e-02
2.000000016094424e+00	-8.308852e-02
2.000000019047723e+00	-8.318600e-02
2.000000023918343e+00	-8.343279e-02
2.000000030672736e+00	-8.391435e-02
2.000000037746365e+00	-8.456133e-02
2.000000045313283e+00	-8.535933e-02
2.000000053253676e+00	-8.622306e-02
2.000000062182191e+00	-8.711687e-02
2.000000071886041e+00	-8.788844e-02
2.000000082528171e+00	-8.841893e-02
2.000000092955304e+00	-8.856913e-02
2.000000104704483e+00	-8.830570e-02
2.000000117605708e+00	-8.757424e-02
2.000000134127149e+00	-8.619408e-02
2.000000150952102e+00	-8.455290e-02
2.000000170750105e+00	-8.262979e-02
2.000000188240042e+00	-8.118493e-02
2.000000207729419e+00	-8.001774e-02
2.000000225566909e+00	-7.941947e-02
2.000000247223624e+00	-7.925454e-02
2.000000270684027e+00	-7.955208e-02
2.000000289793486e+00	-8.005290e-02
2.000000306746482e+00	-8.060727e-02
2.000000323306808e+00	-8.116543e-02
2.000000339468087e+00	-8.167374e-02
2.000000356600286e+00	-8.214236e-02
2.000000372273027e+00	-8.249205e-02
2.000000388128420e+00	-8.276317e-02
2.000000403341406e+00	-8.294974e-02
2.000000419188332e+00	-8.307615e-02
2.000000435807553e+00	-8.315019e-02
2.000000452495259e+00	-8.317903e-02
2.000000469720994e+00	-8.317611e-02
2.000000486935427e+00	-8.315375e-02
2.000000504522179e+00	-8.312193e-02
2.000000522187394e+00	-8.308910e-02
2.000000540473252e+00	-8.305924e-02
2.000000555340490e+00	-8.304023e-02
2.000000569859783e+00	-8.302727e-02
2.000000585241541e+00	-8.301906e-02
2.000000602774303e+00	-8.301518e-02
2.000000619503332e+00	-8.301567e-02
2.000000637213882e+00	-8.301927e-02
2.000000654202520e+00	-8.302437e-02
2.000000673283632e+00	-8.303071e-02
2.000000696376867e+00	-8.303776e-02
2.000000731466995e+00	-8.304634e-02
2.000000756536191e+00	-8.305065e-02
2.000000782129405e+00	-8.305343e-02
2.000000813450185e+00	-8.305576e-02
2.000000845815882e+00	-8.305778e-02
2.000000889478600e+00	-8.306079e-02
2.000000959155911e+00	-8.306655e-02
2.000001028278999e+00	-8.307290e-02
2.000001096221675e+00	-8.307922e-02
2.000003983569393e+00	-8.334015e-02
2.000006870917110e+00	-8.360108e-02
2.000009758264827e+00	-8.386201e-02
2.000012645612544e+00	-8.412294e-02
2.000015532960262e+00	-8.438386e-02
2.000018420307979e+00	-8.464479e-02
2.000021307655696e+00	-8.490571e-02
2.001453764418029e+00	-2.139290e-01
2.002886221180362e+00	-3.414644e-01
2.004318677942695e+00	-4.675120e-01
2.005751134705028e+00	-5.920717e-01
2.007183591467360e+00	-7.151435e-01
2.008616048229694e+00	-8.367275e-01
2.010048504992026e+00	-9.568236e-01
2.020095325023731e+00	-1.738717e+00
2.040188965087140e+00	-3.011130e+00
2.065950530092189e+00	-4.097484e+00
2.085866685115386e+00	-4.411329e+00
2.104320011011398e+00	-4.195620e+00
2.122929370870042e+00	-3.490443e+00
2.148410106904717e+00	-1.929974e+00
2.170757810135503e+00	-1.603671e-01
2.190682072942931e+00	1.635493e+00
2.210922727546295e+00	3.482865e+00
2.236255206089200e+00	5.558738e+00
2.264660688203479e+00	7.358108e+00
2.287258124245495e+00	8.219116e+00
2.306045591244397e+00	8.405521e+00
2.325787523459603e+00	8.072210e+00
2.345156615784032e+00	7.237240e+00
2.372029503610487e+00	5.437540e+00
2.400576817814258e+00	3.050692e+00
2.420349847129733e+00	1.241335e+00
2.438255783328170e+00	-3.708065e-01
2.456533974820136e+00	-1.845104e+00
2.476193065066318e+00	-3.087522e+00
2.502384612860329e+00	-4.139155e+00
2.522378171888226e+00	-4.393367e+00
2.543179044780100e+00	-4.066572e+00
2.562072108190999e+00	-3.260745e+00
2.589300779614806e+00	-1.463328e+00
2.611353002048021e+00	3.581939e-01
2.634125037934571e+00	2.438709e+00
2.654772182878239e+00	4.267584e+00
2.683016401284501e+00	6.376589e+00
2.711935202102414e+00	7.886977e+00
2.732396830913798e+00	8.385353e+00
2.750793245470419e+00	8.313242e+00
2.769561819498679e+00	7.743596e+00
2.792942660481052e+00	6.446857e+00
2.820345957337213e+00	4.365129e+00
2.844626328175514e+00	2.212363e+00
2.863275074099854e+00	4.969929e-01
2.881195184239481e+00	-1.058214e+00
2.899289873215166e+00	-2.394655e+00
2.922377716134301e+00	-3.648075e+00
2.944628327405434e+00	-4.315926e+00
2.963496799409818e+00	-4.382932e+00
2.980550905895048e+00	-4.003132e+00
3.000000001000000e+00	-3.220110e+00
3.000000001100000e+00	-3.220110e+00
3.000000001300000e+00	-3.220110e+00
3.000000001452777e+00	-3.220110e+00
3.000000001604990e+00	-3.220110e+00
3.000000001828813e+00	-3.220110e+00
3.000000002000000e+00	-3.220110e+00
3.000000002079533e+00	-3.220110e+00
3.000000002185576e+00	-3.220110e+00
3.000000002397449e+00	-3.220110e+00
3.000000002821197e+00	-3.220110e+00
3.000000003398629e+00	-3.220110e+00
3.000000004161488e+00	-3.220110e+00
3.000000005125922e+00	-3.220110e+00
3.000000006414325e+00	-3.220110e+00
3.000000008057223e+00	-3.220108e+00
3.000000010037505e+00	-3.220102e+00
3.000000012167399e+00	-3.220088e+00
3.000000014405389e+00	-3.220059e+00
3.000000017507189e+00	-3.219993e+00
3.000000020735142e+00	-3.219880e+00
3.000000026598470e+00	-3.219570e+00
3.000000033124931e+00	-3.219093e+00
3.000000040515267e+00	-3.218416e+00
3.000000047869630e+00	-3.217660e+00
3.000000056384908e+00	-3.216777e+00
3.000000065479258e+00	-3.215934e+00
3.000000076146866e+00	-3.215175e+00
3.000000086613607e+00	-3.214744e+00
3.000000098026253e+00	-3.214666e+00
3.000000110132579e+00	-3.215001e+00
3.000000124805437e+00	-3.215855e+00
3.000000139947831e+00	-3.217071e+00
3.000000158053739e+00	-3.218715e+00
3.000000177785561e+00	-3.220448e+00
3.000000196484785e+00	-3.221824e+00
3.000000216350732e+00	-3.222866e+00
3.000000236485024e+00	-3.223441e+00
3.000000260215308e+00	-3.223567e+00
3.000000288290826e+00	-3.223210e+00
3.000000310347241e+00	-3.222685e+00
3.000000328433951e+00	-3.222169e+00
3.000000345796899e+00	-3.221676e+00
3.000000362845526e+00	-3.221234e+00
3.000000379189590e+00	-3.220870e+00
3.000000394894728e+00	-3.220583e+00
3.000000409044737e+00	-3.220381e+00
3.000000424107240e+00	-3.220222e+00
3.000000439356484e+00	-3.220110e+00
3.000000454932279e+00	-3.220039e+00
3.000000471374894e+00	-3.220000e+00
3.000000488097106e+00	-3.219987e+00
3.000000505291482e+00	-3.219992e+00
3.000000522596002e+00	-3.220008e+00
3.000000540327215e+00	-3.220028e+00
3.000000558767014e+00	-3.220049e+00
3.000000572872911e+00	-3.220062e+00
3.000000586152809e+00	-3.220072e+00
3.000000601037030e+00	-3.220079e+00
3.000000618662844e+00	-3.220084e+00
3.000000635322941e+00	-3.220086e+00
3.000000654115105e+00	-3.220085e+00
3.000000673453296e+00	-3.220082e+00
3.000000697134897e+00	-3.220077e+00
3.000000725668146e+00	-3.220072e+00
3.000000762910758e+00	-3.220066e+00
3.000000795071103e+00	-3.220063e+00
3.000000830776062e+00	-3.220061e+00
3.000000868636933e+00	-3.220060e+00
3.000000919008731e+00	-3.220057e+00
3.000000992802605e+00	-3.220054e+00
3.000001160915197e+00	-3.220044e+00
3.001580771389272e+00	-3.128850e+00
3.003160381863347e+00	-3.037161e+00
3.004739992337422e+00	-2.944977e+00
3.006319602811497e+00	-2.852297e+00
3.007899213285572e+00	-2.759122e+00
3.009478823759647e+00	-2.665452e+00
3.011058434233722e+00	-2.571287e+00
3.022114618763687e+00	-1.916923e+00
3.044226987823617e+00	-6.551002e-01
3.065745235156753e+00	4.478002e-01
3.085227626659388e+00	1.242187e+00
3.106398334536578e+00	1.814599e+00
3.125790115334744e+00	2.037010e+00
3.144360840423646e+00	1.946021e+00
3.163158859766785e+00	1.543724e+00
3.187604182126893e+00	6.517387e-01
3.210191087543216e+00	-4.454781e-01
3.233336044769699e+00	-1.744971e+00
3.256044452041698e+00	-3.035201e+00
3.284724244858548e+00	-4.464757e+00
3.314965538248428e+00	-5.575183e+00
3.335964926466176e+00	-5.987470e+00
3.354387754093389e+00	-6.018688e+00
3.373438553151636e+00	-5.733201e+00
3.394927981404237e+00	-5.063550e+00
3.421977091420935e+00	-3.835951e+00
3.452584187311057e+00	-2.164750e+00
3.473775878689324e+00	-9.481564e-01
3.491566062654794e+00	1.591738e-02
3.509664101798266e+00	8.586745e-01
3.527378298052780e+00	1.468251e+00
3.552702176543450e+00	1.958460e+00
3.572511511988003e+00	2.003101e+00
3.592787254743300e+00	1.683749e+00
3.614224563942746e+00	1.003367e+00
3.637170679693582e+00	-3.269121e-02
3.660589736805473e+00	-1.302520e+00
3.681668639596957e+00	-2.512094e+00
3.709384677790456e+00	-3.993497e+00
3.737969679705468e+00	-5.212433e+00
3.761908680096671e+00	-5.859755e+00
3.781065336454012e+00	-6.035528e+00
3.801376178575745e+00	-5.873676e+00
3.819814913745445e+00	-5.417616e+00
3.846392353805493e+00	-4.349189e+00
3.873946888424292e+00	-2.932758e+00
3.896546608976114e+00	-1.637228e+00
3.914755636177496e+00	-5.979251e-01
3.932501566378556e+00	3.233516e-01
3.950453998374303e+00	1.090789e+00
3.970836356344593e+00	1.775708e+00
3.973793831713614e+00	1.849723e+00
3.979708782451656e+00	1.953813e+00
3.988170098523916e+00	2.050210e+00
4.000000000000000e+00	2.118321e+00
4.000000000100000e+00	2.118321e+00
4.000000000300000e+00	2.118321e+00
4.000000000452779e+00	2.118321e+00
4.000000000604994e+00	2.118321e+00
4.000000000828815e+00	2.118321e+00
4.000000001000000e+00	2.118321e+00
4.000000001079533e+00	2.118321e+00
4.000000001185577e+00	2.118321e+00
4.000000001397453e+00	2.118321e+00
4.000000001821205e+00	2.118321e+00
4.000000002398644e+00	2.118321e+00
4.000000003161515e+00	2.118321e+00
4.000000004125970e+00	2.118321e+00
4.000000005414416e+00	2.118321e+00
4.000000007056521e+00	2.118320e+00
4.000000008992585e+00	2.118314e+00
4.000000011101037e+00	2.118300e+00
4.000000013244118e+00	2.118273e+00
4.000000016136129e+00	2.118215e+00
4.000000019083163e+00	2.118119e+00
4.000000024063298e+00	2.117870e+00
4.000000030836670e+00	2.117396e+00
4.000000037841771e+00	2.116769e+00
4.000000045407713e+00	2.115991e+00
4.000000053345985e+00	2.115153e+00
4.000000062336492e+00	2.114282e+00
4.000000072086991e+00	2.113538e+00
4.000000082856054e+00	2.113030e+00
4.000000093397195e+00	2.112900e+00
4.000000105342817e+00	2.113183e+00
4.000000118473930e+00	2.113932e+00
4.000000135402877e+00	2.115329e+00
4.000000152225210e+00	2.116930e+00
4.000000172359861e+00	2.118816e+00
4.000000190082437e+00	2.120209e+00
4.000000209468043e+00	2.121291e+00
4.000000227785887e+00	2.121841e+00
4.000000249768318e+00	2.121949e+00
4.000000274236022e+00	2.121598e+00
4.000000293366986e+00	2.121088e+00
4.000000310033808e+00	2.120552e+00
4.000000326452442e+00	2.120020e+00
4.000000344227535e+00	2.119491e+00
4.000000360332457e+00	2.119081e+00
4.000000376425874e+00	2.118753e+00
4.000000391649766e+00	2.118519e+00
4.000000407414590e+00	2.118349e+00
4.000000423000196e+00	2.118243e+00
4.000000439856953e+00	2.118183e+00
4.000000456469714e+00	2.118165e+00
4.000000473907966e+00	2.118175e+00
4.000000491048973e+00	2.118201e+00
4.000000508778105e+00	2.118234e+00
4.000000526431612e+00	2.118267e+00
4.000000545021877e+00	2.118297e+00
4.000000557841031e+00	2.118313e+00
4.000000571622366e+00	2.118326e+00
4.000000587133320e+00	2.118335e+00
4.000000604479929e+00	2.118339e+00
4.000000621446537e+00	2.118340e+00
4.000000638991594e+00	2.118338e+00
4.000000656112216e+00	2.118334e+00
4.000000675517095e+00	2.118329e+00
4.000000699405016e+00	2.118325e+00
4.000000737428582e+00	2.118319e+00
4.000000765709832e+00	2.118317e+00
4.000000793170480e+00	2.118317e+00
4.000000824086349e+00	2.118318e+00
4.000000858861201e+00	2.118319e+00
4.000000907396272e+00	2.118320e+00
4.000000959817203e+00	2.118320e+00
4.000001023037518e+00	2.118320e+00
4.000001089980993e+00	2.118319e+00
4.000001913776144e+00	2.118318e+00
4.000002737571295e+00	2.118317e+00
4.000003561366446e+00	2.118316e+00
4.000004385161598e+00	2.118315e+00
4.000005208956749e+00	2.118314e+00
4.000006032751901e+00	2.118313e+00
4.000006856547052e+00	2.118312e+00
4.002809294005822e+00	2.114734e+00
4.005611731464594e+00	2.110953e+00
4.008414168923364e+00	2.106969e+00
4.011216606382135e+00	2.102782e+00
4.014019043840905e+00	2.098391e+00
4.016821481299677e+00	2.093798e+00
4.019623918758447e+00	2.089001e+00
4.039245771461225e+00	2.052881e+00
4.078489476866781e+00	1.977183e+00
4.121268725826637e+00	1.902376e+00
4.144467061295980e+00	1.872769e+00
4.163942418161970e+00	1.859753e+00
4.182275213170827e+00	1.858136e+00
4.201336817237747e+00	1.867409e+00
4.222393260709475e+00	1.889690e+00
4.249264640934061e+00	1.931814e+00
4.279404344550104e+00	1.988865e+00
4.316519137866490e+00	2.059166e+00
4.351585440155788e+00	2.113789e+00
4.373574301194611e+00	2.135596e+00
4.392259127395615e+00	2.142414e+00
4.410702029926666e+00	2.138526e+00
4.429319894030118e+00	2.123907e+00
4.454260580719633e+00	2.090722e+00
4.481911520780889e+00	2.041987e+00
4.516176678887335e+00	1.975772e+00
4.556570723567487e+00	1.904492e+00
4.579734155205594e+00	1.874270e+00
4.599309129202302e+00	1.860339e+00
4.617640887871695e+00	1.857901e+00
4.636819276743833e+00	1.866343e+00
4.657246482763571e+00	1.887061e+00
4.684025568170085e+00	1.928097e+00
4.713552127168355e+00	1.983511e+00
4.750366519392866e+00	2.052988e+00
4.790822848902715e+00	2.115437e+00
4.813768301309991e+00	2.137185e+00
4.832431262977145e+00	2.142264e+00
4.852394991186465e+00	2.135863e+00
4.870965400492715e+00	2.119076e+00
4.897799353576911e+00	2.080384e+00
4.925602864883624e+00	2.029598e+00
4.962118157712124e+00	1.959225e+00
5.000000001000000e+00	1.891347e+00
5.000000001100000e+00	1.891347e+00
5.000000001300000e+00	1.891347e+00
5.000000001452846e+00	1.891347e+00
5.000000001605136e+00	1.891347e+00
5.000000001828911e+00	1.891347e+00
5.000000002000000e+00	1.891347e+00
5.000000002079547e+00	1.891347e+00
5.000000002185610e+00	1.891347e+00
5.000000002397587e+00	1.891347e+00
5.000000002821542e+00	1.891347e+00
5.000000003399086e+00	1.891347e+00
5.000000004162181e+00	1.891347e+00
5.000000005126821e+00	1.891346e+00
5.000000006415676e+00	1.891347e+00
5.000000008061523e+00	1.891349e+00
5.000000010039709e+00	1.891355e+00
5.000000012167064e+00	1.891369e+00
5.000000014391817e+00	1.891397e+00
5.000000017391350e+00	1.891461e+00
5.000000020531728e+00	1.891570e+00
5.000000026117607e+00	1.891866e+00
5.000000032630756e+00	1.892347e+00
5.000000040061789e+00	1.893041e+00
5.000000047438262e+00	1.893821e+00
5.000000055875914e+00	1.894731e+00
5.000000064869676e+00	1.895609e+00
5.000000075351039e+00	1.896407e+00
5.000000085716343e+00	1.896884e+00
5.000000096855875e+00	1.897005e+00
5.000000108686325e+00	1.896712e+00
5.000000122789665e+00	1.895909e+00
5.000000137926095e+00	1.894680e+00
5.000000155486271e+00	1.893033e+00
5.000000174971613e+00	1.891225e+00
5.000000192989217e+00	1.889789e+00
5.000000212817224e+00	1.888622e+00
5.000000232100059e+00	1.887957e+00
5.000000255150310e+00	1.887724e+00
5.000000281217298e+00	1.887972e+00
5.000000303930420e+00	1.888485e+00
5.000000322710856e+00	1.889027e+00
5.000000340306846e+00	1.889552e+00
5.000000357488743e+00	1.890029e+00
5.000000373993408e+00	1.890430e+00
5.000000389810951e+00	1.890750e+00
5.000000403663173e+00	1.890973e+00
5.000000418372469e+00	1.891152e+00
5.000000433526472e+00	1.891284e+00
5.000000448389849e+00	1.891369e+00
5.000000464902990e+00	1.891422e+00
5.000000481227785e+00	1.891443e+00
5.000000498566678e+00	1.891443e+00
5.000000515591410e+00	1.891429e+00
5.000000533375216e+00	1.891408e+00
5.000000551210820e+00	1.891386e+00
5.000000575655763e+00	1.891360e+00
5.000000592509728e+00	1.891347e+00
5.000000607632476e+00	1.891340e+00
5.000000625303728e+00	1.891335e+00
5.000000641945729e+00	1.891333e+00
5.000000661430450e+00	1.891334e+00
5.000000681521133e+00	1.891336e+00
5.000000707059676e+00	1.891340e+00
5.000000739269280e+00	1.891344e+00
5.000000768397785e+00	1.891346e+00
5.000000798684002e+00	1.891347e+00
5.000000837545990e+00	1.891347e+00
5.000000875639752e+00	1.891346e+00
5.000000930948444e+00	1.891346e+00
5.000000998078980e+00	1.891345e+00
5.000001169248220e+00	1.891345e+00
5.001882055718135e+00	1.886830e+00
5.003762942188050e+00	1.878722e+00
5.005643828657965e+00	1.867021e+00
5.007524715127881e+00	1.851727e+00
5.009405601597797e+00	1.832840e+00
5.011286488067712e+00	1.810360e+00
5.013167374537627e+00	1.784287e+00
5.026333333188331e+00	1.511958e+00
5.052336587146085e+00	6.636128e-01
5.078227100961440e+00	-4.835115e-01
5.101991439931715e+00	-1.730667e+00
5.125747399436881e+00	-3.004122e+00
5.154320578729349e+00	-4.343247e+00
5.185246675755801e+00	-5.401081e+00
5.206316281730280e+00	-5.776959e+00
5.224741581077319e+00	-5.790419e+00
5.243711296538773e+00	-5.504489e+00
5.265639299501204e+00	-4.840234e+00
5.292766169898524e+00	-3.659385e+00
5.323823431015698e+00	-2.046933e+00
5.345156516812866e+00	-8.930470e-01
5.362898768649544e+00	4.275077e-03
5.380927866344035e+00	7.795259e-01
5.398575379898646e+00	1.331201e+00
5.423744507185701e+00	1.755999e+00
5.443564241706831e+00	1.769936e+00
5.463703817272807e+00	1.441323e+00
5.485798584464351e+00	7.501304e-01
5.508574178740750e+00	-2.437133e-01
5.531857274878432e+00	-1.450011e+00
5.553691420570802e+00	-2.631579e+00
5.582112538756359e+00	-4.037562e+00
5.611475597194856e+00	-5.171107e+00
5.633613194331350e+00	-5.690741e+00
5.652325704320596e+00	-5.816702e+00
5.672058982565667e+00	-5.638081e+00
5.690958763664706e+00	-5.171868e+00
5.717693257958182e+00	-4.128772e+00
5.745801571802794e+00	-2.744075e+00
5.768166683291923e+00	-1.529336e+00
5.786288492139211e+00	-5.589728e-01
5.804002792455802e+00	2.950321e-01
5.821908069074973e+00	9.968922e-01
5.842189487828920e+00	1.548182e+00
5.861736957366853e+00	1.802895e+00
5.880329339762428e+00	1.760416e+00
5.899266788017876e+00	1.421068e+00
5.922628252224422e+00	6.629618e-01
5.945455492679121e+00	-3.514192e-01
5.968774223754925e+00	-1.567763e+00
5.977519270975074e+00	-2.053789e+00
5.982509905559702e+00	-2.335672e+00
5.990018730830743e+00	-2.754660e+00
6.000000000000000e+00	-3.302890e+00
6.000000000100000e+00	-3.302890e+00
6.000000000300000e+00	-3.302890e+00
6.000000000452887e+00	-3.302890e+00
6.000000000605222e+00	-3.302890e+00
6.000000000828970e+00	-3.302890e+00
6.000000001000000e+00	-3.302890e+00
6.000000001079555e+00	-3.302890e+00
6.000000001185628e+00	-3.302890e+00
6.000000001397668e+00	-3.302890e+00
6.000000001821745e+00	-3.302890e+00
6.000000002399348e+00	-3.302890e+00
6.000000003162569e+00	-3.302890e+00
6.000000004127296e+00	-3.302890e+00
6.000000005416342e+00	-3.302891e+00
6.000000007060819e+00	-3.302892e+00
6.000000008987758e+00	-3.302898e+00
6.000000011098440e+00	-3.302912e+00
6.000000013229494e+00	-3.302938e+00
6.000000016073916e+00	-3.302994e+00
6.000000019021099e+00	-3.303087e+00
6.000000023871297e+00	-3.303323e+00
6.000000030860649e+00	-3.303798e+00
6.000000037788188e+00	-3.304402e+00
6.000000045545702e+00	-3.305180e+00
6.000000053390803e+00	-3.305988e+00
6.000000062496481e+00	-3.306847e+00
6.000000072090985e+00	-3.307560e+00
6.000000083139954e+00	-3.308063e+00
6.000000093614673e+00	-3.308181e+00
6.000000105816492e+00	-3.307886e+00
6.000000118910250e+00	-3.307144e+00
6.000000136018038e+00	-3.305751e+00
6.000000152727186e+00	-3.304193e+00
6.000000172949388e+00	-3.302351e+00
6.000000190991900e+00	-3.300982e+00
6.000000210336302e+00	-3.299955e+00
6.000000228934504e+00	-3.299441e+00
6.000000251064582e+00	-3.299371e+00
6.000000276198919e+00	-3.299759e+00
6.000000295281742e+00	-3.300273e+00
6.000000311663134e+00	-3.300794e+00
6.000000327858951e+00	-3.301306e+00
6.000000345334083e+00	-3.301809e+00
6.000000361214205e+00	-3.302199e+00
6.000000376978674e+00	-3.302508e+00
6.000000391850647e+00	-3.302729e+00
6.000000407106548e+00	-3.302889e+00
6.000000422162435e+00	-3.302989e+00
6.000000439339694e+00	-3.303050e+00
6.000000455760591e+00	-3.303068e+00
6.000000473465857e+00	-3.303059e+00
6.000000490457783e+00	-3.303035e+00
6.000000508395059e+00	-3.303003e+00
6.000000525991594e+00	-3.302971e+00
6.000000544812212e+00	-3.302943e+00
6.000000557650867e+00	-3.302927e+00
6.000000571421916e+00	-3.302916e+00
6.000000586876619e+00	-3.302908e+00
6.000000604250052e+00	-3.302904e+00
6.000000621166456e+00	-3.302904e+00
6.000000638757697e+00	-3.302907e+00
6.000000655882655e+00	-3.302912e+00
6.000000675228688e+00	-3.302917e+00
6.000000698943291e+00	-3.302923e+00
6.000000736037234e+00	-3.302930e+00
6.000000763421195e+00	-3.302933e+00
6.000000790465050e+00	-3.302935e+00
6.000000821639721e+00	-3.302936e+00
6.000000855865642e+00	-3.302937e+00
6.000000903008550e+00	-3.302939e+00
6.000000957565391e+00	-3.302941e+00
6.000001020902513e+00	-3.302945e+00
6.000001088466917e+00	-3.302948e+00
6.000001366083359e+00	-3.302963e+00
6.002908209855424e+00	-3.452973e+00
6.005815053627490e+00	-3.589750e+00
6.008721897399555e+00	-3.713292e+00
6.011628741171620e+00	-3.823601e+00
6.014535584943685e+00	-3.920676e+00
6.017442428715751e+00	-4.004517e+00
6.020349272487816e+00	-4.075124e+00
6.040696714625549e+00	-4.321063e+00
6.059148404903175e+00	-4.122365e+00
6.079068398907561e+00	-3.385976e+00
6.103690732254936e+00	-1.905222e+00
6.125801931656112e+00	-1.792580e-01
6.145738909036535e+00	1.591068e+00
6.165989399053792e+00	3.415809e+00
6.191277098692624e+00	5.467946e+00
6.219654393490904e+00	7.254174e+00
6.242518453281808e+00	8.125393e+00
6.261367594165820e+00	8.318597e+00
6.281180696103635e+00	7.996110e+00
6.300424759076611e+00	7.184176e+00
6.327302485388183e+00	5.415816e+00
6.355732899123918e+00	3.076105e+00
6.375613041602405e+00	1.282210e+00
6.393536012487999e+00	-3.112575e-01
6.411844092291891e+00	-1.772777e+00
6.431213270136091e+00	-2.989052e+00
6.457338049655974e+00	-4.040462e+00
6.477358421382132e+00	-4.321531e+00
6.496015721270179e+00	-4.072656e+00
6.514910178823813e+00	-3.330563e+00
6.540768620764646e+00	-1.724703e+00
6.562934997611300e+00	3.323671e-02
6.582701985990169e+00	1.800979e+00
6.602762081140395e+00	3.600256e+00
6.628746992676707e+00	5.669524e+00
6.657259588670600e+00	7.402923e+00
6.678679161251406e+00	8.166887e+00
6.697210552340787e+00	8.318197e+00
6.716667257485599e+00	7.970537e+00
6.736463496512383e+00	7.108350e+00
6.763287891394446e+00	5.314406e+00
6.792234425713683e+00	2.911214e+00
6.811914901296451e+00	1.133802e+00
6.829783058052303e+00	-4.458091e-01
6.847995877449550e+00	-1.878280e+00
6.868059039139649e+00	-3.100824e+00
6.894340178132124e+00	-4.093836e+00
6.914271367530411e+00	-4.302488e+00
6.934947366451850e+00	-3.936067e+00
6.954453825139574e+00	-3.114669e+00
6.972639716158834e+00	-2.013652e+00
6.979301936609368e+00	-1.526799e+00
6.986675560098933e+00	-9.233435e-01
7.000000001000000e+00	2.228213e-01
7.000000001100000e+00	2.228213e-01
7.000000001300000e+00	2.228213e-01
7.000000001452846e+00	2.228213e-01
7.000000001605135e+00	2.228214e-01
7.000000001828910e+00	2.228214e-01
7.000000002000000e+00	2.228214e-01
7.000000002079547e+00	2.228214e-01
7.000000002185610e+00	2.228214e-01
7.000000002397587e+00	2.228214e-01
7.000000002821541e+00	2.228215e-01
7.000000003399084e+00	2.228215e-01
7.000000004162176e+00	2.228215e-01
7.000000005126812e+00	2.228215e-01
7.000000006415657e+00	2.228218e-01
7.000000008061810e+00	2.228238e-01
7.000000010044562e+00	2.228302e-01
7.000000012170868e+00	2.228448e-01
7.000000014400329e+00	2.228737e-01
7.000000017413941e+00	2.229390e-01
7.000000020565706e+00	2.230502e-01
7.000000026193463e+00	2.233527e-01
7.000000032636478e+00	2.238352e-01
7.000000040113157e+00	2.245436e-01
7.000000047432071e+00	2.253286e-01
7.000000055912056e+00	2.262560e-01
7.000000064861118e+00	2.271407e-01
7.000000075398486e+00	2.279548e-01
7.000000085652281e+00	2.284341e-01
7.000000096806517e+00	2.285613e-01
7.000000108527993e+00	2.282728e-01
7.000000122628547e+00	2.274662e-01
7.000000137700694e+00	2.262332e-01
7.000000155277782e+00	2.245678e-01
7.000000174699657e+00	2.227429e-01
